rid,round,doc,subtask,q,prompt_tokens,submit_rel_s,ttft_s,e2e_s,out_tokens,cached,backlog
r58,1,58,legal_contract_qa,0,1961,196.038,1.181,2.057,20,16,0
r57,1,57,financial_qa,0,1971,192.958,3.0774,6.7866,77,16,0
r61,1,61,narrative_qa,0,1937,202.3,1.1928,3.359,16,16,0
r62,1,62,natural_question,0,1934,202.346,2.2495,3.3735,16,16,0
r60,1,60,multidoc_qa,0,1935,201.178,1.1194,6.0441,30,16,0
r59,1,59,meeting_summ,0,1942,199.04,2.1369,10.9281,92,16,0
r63,1,63,paper_assistant,0,1934,205.996,1.1668,5.6118,114,16,0
r64,2,14,coursera,1,1984,208.796,3.1715,3.6244,16,1920,0
r65,2,8,quality,1,1952,212.797,4.9834,5.4316,16,1920,0
r66,2,3,meeting_summ,1,1937,213.245,8.144,9.7597,55,1920,0
r67,2,48,natural_question,1,1941,219.191,6.0687,6.5279,16,1920,0
r71,2,63,paper_assistant,1,2032,231.074,0.1619,0.6225,16,1920,0
r68,2,18,multidoc_qa,1,1952,228.522,5.1632,6.2144,33,1920,0
r69,2,26,topic_retrieval_longchat,1,1945,230.47,4.2222,4.6839,16,1920,0
r70,2,41,tpo,1,1987,230.946,4.4091,4.8612,16,1920,0
r72,2,56,coursera,1,2007,231.238,4.7462,5.2078,16,1920,0
r74,2,0,coursera,1,1974,235.565,1.7954,2.6745,16,1920,0
r73,2,17,meeting_summ,1,1934,233.018,3.6436,5.3602,39,1920,0
r75,2,16,legal_contract_qa,1,1981,235.899,1.911,4.1903,67,1936,0
r76,2,55,tpo,1,1989,251.59,0.7116,1.1635,16,1920,0
r77,2,51,review_summ,1,1948,256.234,0.6307,2.946,78,1920,0
r78,2,11,scientific_qa,2,1944,259.181,0.6257,1.0658,16,1920,0
r79,2,31,meeting_summ,1,1932,266.016,0.6067,3.0669,83,1920,0
r80,2,27,tpo,1,1990,271.129,0.6783,1.2064,16,1920,0
r83,2,13,tpo,1,2008,272.306,1.7313,2.9199,16,1920,0
r84,2,50,quality,1,2032,272.492,2.0299,3.2255,16,1920,0
r81,2,59,meeting_summ,1,1942,271.916,0.7167,3.9241,58,1920,0
r85,2,7,paper_assistant,1,2032,274.524,1.1937,1.9336,16,1920,0
r82,2,9,review_summ,1,1945,272.305,1.0266,5.5647,82,1920,0
r86,2,58,legal_contract_qa,1,1976,276.027,0.8202,3.3646,60,1936,0
r87,2,21,paper_assistant,1,2032,277.871,0.9091,1.5823,16,1920,0
r88,2,61,narrative_qa,1,1938,279.792,0.6202,1.0629,16,1920,0
r89,2,20,natural_question,1,1934,281.377,0.6386,1.1589,16,1920,0
r90,2,15,financial_qa,1,1983,282.075,0.6921,3.0344,65,1936,0
r91,2,25,scientific_qa,1,1935,283.522,0.8154,1.6327,16,1920,0
r92,2,43,financial_qa,1,1964,283.703,1.16,3.0498,59,1936,0
r93,2,32,multidoc_qa,1,1942,286.479,0.649,1.121,17,1920,0
r94,2,38,sci_fi,1,1964,287.89,0.6522,1.1269,16,1920,0
r95,2,24,sci_fi,1,1969,288.377,0.7336,1.1816,16,1920,0
r96,2,40,topic_retrieval_longchat,1,1945,298.311,0.6158,1.0695,16,1920,0
r97,2,2,legal_contract_qa,1,1976,306.666,0.6714,2.018,45,1936,0
r99,2,6,natural_question,1,1936,315.025,0.7087,1.4132,16,1920,0
r98,2,4,multidoc_qa,1,1953,314.269,0.6507,2.5542,49,1920,0
r100,2,33,narrative_qa,1,1941,315.674,0.8286,1.3862,16,1920,0
r101,2,10,sci_fi,1,1966,318.45,0.6843,1.1492,16,1920,0
r103,2,46,multidoc_qa,1,1940,320.558,0.7427,1.8325,22,1920,0
r104,2,12,topic_retrieval_longchat,1,1945,321.239,0.8472,1.6127,16,1920,0
r102,2,37,review_summ,1,1945,319.783,0.6281,3.4626,72,1920,0
r105,2,54,topic_retrieval_longchat,1,1945,325.154,0.6364,1.0886,16,1920,0
r106,2,19,narrative_qa,1,1939,336.055,0.6476,1.0931,16,1920,0
r108,2,49,paper_assistant,1,2032,337.385,0.9684,1.6699,16,1920,0
r107,2,45,meeting_summ,1,1934,337.0,0.7215,3.6021,67,1920,0
r109,2,29,financial_qa,1,1963,338.587,0.773,2.892,57,1936,0
r111,2,42,coursera,1,1997,345.034,1.1896,2.0941,16,1920,0
r112,2,28,coursera,1,2002,345.416,1.3433,2.1321,16,1920,0
r110,2,30,legal_contract_qa,1,1976,344.801,0.7029,3.144,58,1936,0
r114,2,62,natural_question,1,1936,349.367,0.7368,1.5001,16,1920,0
r113,2,44,legal_contract_qa,1,1976,348.7,0.6658,3.4845,58,1936,0
r116,2,22,quality,1,2032,350.24,1.0725,1.991,16,1920,0
r117,2,34,natural_question,1,1937,351.937,0.8084,1.5808,16,1920,0
r118,2,53,scientific_qa,1,1935,352.123,1.2122,2.0206,16,1920,0
r119,2,5,narrative_qa,1,1937,353.226,0.8569,1.5725,16,1920,0
r115,2,57,financial_qa,1,1960,349.819,0.9887,5.2244,88,1936,0
r120,2,36,quality,1,1997,356.802,0.7564,1.2484,16,1920,0
r122,2,52,sci_fi,1,1962,357.083,1.5353,2.2237,16,1920,0
r121,2,1,financial_qa,1,1966,356.976,1.1436,3.9624,82,1936,0
r123,2,23,review_summ,1,1941,360.217,0.7762,3.9675,107,1920,0
r124,2,47,narrative_qa,1,1940,363.695,0.6336,1.0738,16,1920,0
r125,2,60,multidoc_qa,1,1934,364.986,0.604,1.87,41,1920,0
r126,2,39,scientific_qa,1,1934,366.309,0.7604,1.9789,30,1920,0
r127,2,35,paper_assistant,1,2032,366.397,1.282,1.9514,16,1920,0
